"UpperSthCk_CR_100y2hr_001","Location","Water Level","Water Level","Water Level","Water Level","Water Level","Flow","Flow","Flow","Water Level","Flow","Flow","Flow","Flow","Water Level","Flow","Water Level","Flow","Flow","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Flow","Flow","Flow","Flow","Flow","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Flow","Water Level","Water Level","Flow","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Flow","Flow","Flow","Flow","Water Level","Flow","Water Level","Water Level","Water Level","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Water Level","Water Level","Water Level","Water Level","Flow","Flow","Water Level","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
,         50.0000,         73.6593,         74.0414,         74.7051,         81.2476,         84.9925,         13.1245,         15.5465,         32.5374,         74.5630,          4.9965,        101.8503,          7.3517,         70.7677,         75.6526,         52.2939,         73.7491,         33.6470,         31.5267,         88.6197,         84.9721,         87.7023,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          6.3366,         13.0744,         23.3863,         33.3366,         33.9818,        -23.1234
,         51.0000,         73.6593,         74.0386,         74.7883,         81.3284,         85.0062,         13.6201,         16.4347,         34.7288,         74.6388,          6.0152,         99.1945,          8.1705,         74.2040,         75.6487,         55.6349,         73.7490,         34.5652,         33.2966,         88.6293,         84.9872,         87.7184,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          5.9421,         12.4210,         23.5578,         34.3613,         35.7087,        -23.0601
,         52.0000,         73.6593,         74.0359,         74.8679,         81.4120,         85.0198,         14.2249,         17.4506,         36.7457,         74.7086,          7.1455,         96.0496,          9.1099,         75.8838,         75.6433,         58.5564,         73.7490,         35.1828,         34.9487,         88.6357,         85.0015,         87.7302,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          5.5915,         11.7839,         23.5272,         35.0875,         37.3985,        -22.8496
,         53.0000,         73.6593,         74.0337,         74.9449,         81.4876,         85.0313,         14.8810,         19.9409,         38.2831,         74.7691,          8.4154,         92.7653,          9.9942,         76.9650,         75.6346,         61.1923,         73.7489,         35.5619,         36.3315,         88.6404,         85.0134,         87.7387,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          5.2824,         11.1103,         23.3329,         35.5522,         38.8317,        -22.5037
,         54.0000,         73.6593,         74.0317,         75.0198,         81.5497,         85.0405,         15.5338,         25.2567,         39.6236,         74.8181,          9.9094,         89.3765,         10.9823,         77.4374,         75.6230,         63.9447,         73.7487,         35.6015,         37.4704,         88.6412,         85.0230,         87.7435,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          4.9967,         10.5320,         22.9953,         35.7008,         40.0063,        -22.0265
,         55.0000,         73.6592,         74.0298,         75.0884,         81.5958,         85.0475,         16.2251,         30.7387,         40.6867,         74.8579,         11.6860,         86.0112,         11.9958,         77.8103,         75.6093,         66.5389,         73.7500,         35.4105,         38.3479,         88.6396,         85.0303,         87.7463,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          4.7410,          9.9803,         22.5531,         35.5886,         40.9127,        -21.4284
,         56.0000,         73.6593,         74.0282,         75.1557,         81.6283,         85.0526,         16.9384,         35.7165,         41.5503,         74.8904,         13.5966,         82.8576,         13.0871,         77.8219,         75.5945,         69.0817,         73.7523,         35.0303,         38.9805,         88.6362,         85.0356,         87.7464,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          4.5156,          9.4922,         22.0091,         35.2797,         41.5117,        -20.7964
,         57.0000,         73.6594,         74.0267,         75.2187,         81.6517,         85.0555,         17.7307,         39.6495,         42.0721,         74.9161,         15.4437,         79.6877,         14.5554,         77.8952,         75.5785,         71.4809,         73.7570,         34.5181,         39.3680,         88.6313,         85.0385,         87.7443,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          4.3202,          9.0624,         21.3798,         34.8185,         41.9802,        -20.1164
,         58.0000,         73.6594,         74.0254,         75.2763,         81.6682,         85.0566,         18.7895,         42.7368,         42.3157,         74.9357,         17.0614,         76.7804,         16.4884,         77.8257,         75.5622,         73.5356,         73.7636,         33.9106,         39.4629,         88.6254,         85.0396,         87.7402,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          4.1634,          8.6955,         20.7341,         34.2520,         42.0974,        -19.4014
,         59.0000,         73.6593,         74.0243,         75.3276,         81.6795,         85.0561,         20.2094,         45.2114,         42.3339,         74.9504,         18.5350,         74.0495,         18.7078,         77.6584,         75.5444,         75.3071,         73.7694,         33.2289,         39.3231,         88.6186,         85.0392,         87.7348,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          4.0427,          8.3808,         20.0380,         33.6044,         42.0178,        -18.6656
,         60.0000,         73.6593,         74.0233,         75.3717,         81.6878,         85.0542,         21.9988,         46.9141,         42.1626,         74.9607,         19.9625,         71.5839,         21.0485,         77.4102,         75.5293,         76.6576,         73.7737,         32.4900,         39.0419,         88.6111,         85.0373,         87.7284,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          3.9380,          8.1115,         19.3490,         32.8813,         41.7450,        -17.9679
,         61.0000,         73.6592,         74.0224,         75.4096,         81.6937,         85.0511,         24.0145,         48.1643,         41.8175,         74.9675,         21.5040,         69.4082,         23.3666,         76.9668,         75.5152,         77.7055,         73.7754,         31.7144,         38.6041,         88.6032,         85.0341,         87.7207,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          3.8519,          7.8756,         18.6578,         32.1352,         41.3226,        -17.3309
,         62.0000,         73.6590,         74.0217,         75.4444,         81.6977,         85.0471,         26.2296,         49.0146,         41.3381,         74.9711,         23.4082,         67.5289,         25.6016,         76.4433,         75.5021,         78.4703,         73.7768,         30.9206,         38.0430,         88.5950,         85.0301,         87.7123,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          3.7784,          7.6751,         17.9927,         31.3519,         40.7797,        -16.7190
,         63.0000,         73.6588,         74.0211,         75.4806,         81.7001,         85.0424,         28.4491,         49.5549,         40.7623,         74.9723,         25.9035,         65.9708,         27.6777,         75.8680,         75.4896,         78.8999,         73.7777,         30.1335,         37.4074,         88.5866,         85.0254,         87.7034,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          3.7278,          7.4936,         17.3942,         30.5632,         40.0654,        -16.1569
,         64.0000,         73.6585,         74.0208,         75.5223,         81.7012,         85.0373,         30.3240,         49.8413,         40.0908,         74.9715,         29.2080,         64.6044,         29.6923,         75.1987,         75.4787,         78.9994,         73.7777,         29.3362,         36.7033,         88.5777,         85.0203,         87.6942,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          3.6925,          7.3673,         16.8312,         29.7693,         39.3798,        -15.6440
,         65.0000,         73.6577,         74.0207,         75.5655,         81.7011,         85.0318,         32.6112,         49.8966,         39.3426,         74.9690,         32.7247,         63.4947,         31.8066,         74.5183,         75.4675,         78.9227,         73.7772,         28.5528,         35.9230,         88.5692,         85.0147,         87.6852,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          3.6665,          7.2713,         16.2481,         28.9915,         38.7097,        -15.1770
,         66.0000,         73.6584,         74.0206,         75.6105,         81.6998,         85.0255,         34.6879,         49.6883,         38.5588,         74.9649,         36.1436,         62.5150,         34.0799,         73.7913,         75.4579,         78.5446,         73.7759,         27.7531,         35.1050,         88.5604,         85.0083,         87.6755,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          3.6295,          7.1493,         15.7840,         28.1707,         37.8877,        -14.7384
,         67.0000,         73.6585,         74.0205,         75.6505,         81.6976,         85.0187,         36.8915,         49.3167,         37.7113,         74.9598,         39.2789,         61.6948,         36.7583,         73.0590,         75.4494,         78.1596,         73.7742,         26.9888,         34.2334,         88.5517,         85.0013,         87.6655,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          3.5969,          7.0208,         15.3256,         27.3995,         37.0254,        -14.3398
,         68.0000,         73.6585,         74.0205,         75.6867,         81.6948,         85.0118,         39.2572,         48.7900,         36.8544,         74.9539,         41.8522,         61.0713,         39.7068,         72.3239,         75.4416,         77.5955,         73.7742,         26.2333,         33.3790,         88.5431,         84.9943,         87.6555,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          3.5362,          6.9146,         14.9037,         26.6395,         36.1570,        -13.9766
,         69.0000,         73.6584,         74.0204,         75.7167,         81.6913,         85.0046,         41.9853,         48.1728,         35.9729,         74.9475,         43.9510,         60.5672,         42.8178,         71.6229,         75.4348,         76.9574,         73.7722,         25.5423,         32.5066,         88.5350,         84.9869,         87.6456,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          3.4896,          6.7948,         14.5222,         25.9263,         35.2747,        -13.6340
,         70.0000,         73.6582,         74.0203,         75.7412,         81.6875,         84.9972,         44.5268,         47.4705,         35.0864,         74.9405,         45.5572,         60.0838,         45.9392,         70.9511,         75.4286,         76.3154,         73.7701,         24.8752,         31.6757,         88.5271,         84.9794,         87.6362,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          3.4260,          6.6603,         14.1575,         25.2420,         34.3965,        -13.3055
,         71.0000,         73.6584,         74.0202,         75.7589,         81.6834,         84.9899,         47.2070,         46.7134,         34.2148,         74.9334,         46.7408,         59.5839,         48.7977,         70.3170,         75.4228,         75.7078,         73.7679,         24.2200,         30.7975,         88.5193,         84.9720,         87.6268,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          3.3811,          6.5472,         13.8209,         24.5965,         33.5260,        -12.9975
,         72.0000,         73.6585,         74.0185,         75.7733,         81.6790,         84.9825,         49.7820,         45.9189,         33.3549,         74.9260,         47.5189,         59.0105,         51.3683,         69.7093,         75.4173,         74.9922,         73.7658,         23.5980,         29.9727,         88.5117,         84.9648,         87.6177,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          3.3131,          6.4239,         13.5009,         23.9461,         32.6818,        -12.7184
,         73.0000,         73.6586,         74.0158,         75.7816,         81.6743,         84.9754,         52.1565,         45.0752,         32.5287,         74.9186,         48.0037,         58.3845,         53.6243,         69.1264,         75.4117,         74.3408,         73.7637,         23.0290,         29.1573,         88.5045,         84.9577,         87.6088,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          3.2554,          6.2848,         13.2004,         23.3503,         31.8577,        -12.4548
,         74.0000,         73.6587,         74.0150,         75.7871,         81.6694,         84.9684,         54.2655,         44.1974,         31.7232,         74.9110,         48.2132,         57.6551,         55.5219,         68.5585,         75.4060,         73.6751,         73.7617,         22.4684,         28.4111,         88.4977,         84.9508,         87.6003,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          3.1899,          6.1474,         12.9301,         22.7866,         31.0655,        -12.1947
,         75.0000,         73.6587,         74.0282,         75.7898,         81.6644,         84.9616,         56.0483,         43.3168,         30.9319,         74.9033,         48.1968,         56.8597,         57.1330,         67.9674,         75.4002,         73.0301,         73.7598,         21.9335,         27.6529,         88.4910,         84.9440,         87.5914,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          3.1242,          6.0156,         12.6659,         22.2469,         30.2897,        -11.9512
,         76.0000,         73.6589,         74.0478,         75.7913,         81.6595,         84.9552,         57.5280,         42.4659,         30.1816,         74.8955,         48.0238,         56.0661,         58.2779,         67.4006,         75.3966,         72.3937,         73.7582,         21.4340,         26.9061,         88.4846,         84.9376,         87.5829,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          3.0752,          5.9059,         12.4077,         21.7350,         29.5550,        -11.7337
