"UpperSthCk_CR_020y2hr_004","Location","Water Level","Water Level","Water Level","Water Level","Water Level","Flow","Flow","Flow","Water Level","Flow","Flow","Flow","Flow","Water Level","Flow","Water Level","Flow","Flow","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Flow","Flow","Flow","Flow","Flow","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Flow","Water Level","Water Level","Flow","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Flow","Flow","Flow","Flow","Water Level","Flow","Water Level","Water Level","Water Level","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Water Level","Water Level","Water Level","Water Level","Flow","Flow","Water Level","Flow","Flow","Flow","Flow","Flow","Flow"
,         13.0000,         73.6573,         73.9182,         74.3219,         80.5585,         82.6556,          0.0774,          0.0773,          0.0042,         72.4052,          0.0056,          0.0102,          0.0042,          0.0058,         74.5702,          0.0328,         73.7422,          0.0019,          0.0012,         87.3454,         83.5756,         86.0018,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          0.0000,          0.0000,          0.0004,         -0.0036,          0.0046
,         14.0000,         73.6573,         73.9271,         74.3223,         80.5585,         82.6571,          0.1005,          0.0854,          0.0082,         72.4060,          0.0134,          0.0104,         -0.0141,          0.0144,         74.5702,          0.0349,         73.7422,          0.0032,          0.0012,         87.3516,         83.5756,         86.0022,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          0.0000,          0.0000,         -0.0011,         -0.0030,          0.0041
,         15.0000,         73.6574,         73.9349,         74.3225,         80.5585,         82.6597,          0.1218,          0.0898,          0.0113,         72.4069,          0.0150,          0.0113,         -0.0200,          0.0194,         74.5702,          0.0373,         73.7422,          0.0052,          0.0013,         87.3612,         83.5755,         86.0025,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          0.0000,          0.0000,         -0.0003,          0.0005,          0.0038
,         16.0000,         73.6575,         73.9417,         74.3228,         80.5587,         82.6632,          0.1425,          0.1075,          0.0182,         72.4080,          0.0224,          0.0157,          0.0155,          0.0305,         74.5702,          0.0450,         73.7424,          0.0084,          0.0018,         87.3774,         83.5757,         86.0029,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          0.0000,          0.0000,          0.0041,          0.0077,          0.0037
,         17.0000,         73.6575,         73.9479,         74.3230,         80.5587,         82.6682,          0.1647,          0.1293,          0.0264,         72.5270,          0.0334,          0.0212,          0.0844,          0.0336,         74.5702,          0.0579,         73.7425,          0.0112,          0.0002,         87.4008,         83.5757,         86.0032,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          0.0000,          0.0000,         -0.0008,          0.0195,          0.0029
,         18.0000,         73.6575,         73.9644,         74.3232,         80.5587,         82.6767,          0.1801,          0.1477,          0.0269,         72.5401,          0.0406,          0.0283,          0.1469,          0.0449,         74.5702,          0.0693,         73.7425,          0.0143,          0.0015,         87.4309,         83.5757,         86.0034,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          0.0000,          0.0000,          0.0023,          0.0333,          0.0037
,         19.0000,         73.6575,         73.9997,         74.3237,         80.5587,         82.6887,          0.1959,          0.1714,          0.0247,         72.5482,          0.0453,          0.0331,          0.2574,          0.0506,         74.5702,          0.0835,         73.7425,          0.0177,          0.0016,         87.4506,         83.5757,         86.0043,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          0.0000,          0.0000,          0.0029,          0.0442,          0.0058
,         20.0000,         73.6575,         74.0155,         74.3248,         80.5587,         82.6988,          0.2095,          0.1935,          0.0150,         72.5558,          0.0508,          0.0456,          0.3346,          0.0544,         74.5702,          0.0928,         73.7425,          0.0193,          0.0013,         87.4712,         83.5757,         86.0050,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          0.0000,          0.0000,          0.0054,          0.0447,          0.0022
,         21.0000,         73.6580,         74.0214,         74.3258,         80.5590,         82.7091,          0.2457,          0.2373,          0.0244,         72.5683,          0.0614,          0.0748,          0.4180,          0.0558,         74.5702,          0.1130,         73.7429,          0.0257,          0.0025,         87.4987,         83.5761,         86.0060,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          0.0000,          0.0000,          0.0112,          0.0484,          0.0074
,         22.0000,         73.6582,         74.0239,         74.3267,         80.5591,         82.7194,          0.2952,          0.2865,          0.0154,         72.5837,          0.0729,          0.1112,          0.5547,          0.0588,         74.5702,          0.1366,         73.7430,          0.0349,          0.0026,         87.5375,         83.5761,         86.0075,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          0.0000,          0.0000,          0.0220,          0.0646,          0.0049
,         23.0000,         73.6584,         74.0263,         74.3273,         80.5591,         82.7332,          0.3402,          0.3513,          0.0154,         72.6131,          0.0849,          0.1549,          0.6949,          0.0602,         74.5704,          0.1543,         73.7430,          0.0849,          0.0026,         87.5797,         83.5761,         86.0248,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          0.0000,          0.0000,          0.0362,          0.0866,          0.0030
,         24.0000,         73.6591,         74.0288,         74.3310,         80.5591,         82.7559,          0.3787,          0.3919,          0.0155,         72.6472,          0.0949,          0.2233,          0.6918,          0.0843,         74.5714,          0.1762,         73.7430,          0.1753,         -0.0021,         87.6216,         83.5761,         86.0509,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          0.0000,          0.0000,          0.0572,          0.1739,          0.0026
